Mar. 11, 2025   13:30:51
1.390e+1, 2.140e-3
1.400e+1, 2.137e-3
1.410e+1, 2.136e-3
1.420e+1, 2.145e-3
1.430e+1, 2.151e-3
1.440e+1, 2.149e-3
1.450e+1, 2.159e-3
1.460e+1, 2.164e-3
1.470e+1, 2.165e-3
1.480e+1, 2.166e-3
1.490e+1, 2.167e-3
1.500e+1, 2.166e-3
1.510e+1, 2.167e-3
1.520e+1, 2.166e-3
1.530e+1, 2.166e-3
1.540e+1, 2.171e-3
1.550e+1, 2.171e-3
1.560e+1, 2.170e-3
1.570e+1, 2.171e-3
1.580e+1, 2.168e-3
1.590e+1, 2.167e-3
1.600e+1, 2.177e-3
1.610e+1, 2.183e-3
1.620e+1, 2.193e-3
1.630e+1, 2.194e-3
1.640e+1, 2.197e-3
1.650e+1, 2.198e-3
1.660e+1, 2.201e-3
1.670e+1, 2.205e-3
1.680e+1, 2.208e-3
1.690e+1, 2.206e-3
1.700e+1, 2.208e-3
1.710e+1, 2.206e-3
1.720e+1, 2.206e-3
1.730e+1, 2.206e-3
1.740e+1, 2.207e-3
1.750e+1, 2.209e-3
1.760e+1, 2.210e-3
1.770e+1, 2.208e-3
1.780e+1, 2.208e-3
1.790e+1, 2.207e-3
1.800e+1, 2.207e-3
1.810e+1, 2.207e-3
1.820e+1, 2.207e-3
1.830e+1, 2.204e-3
1.840e+1, 2.202e-3
1.850e+1, 2.203e-3
1.860e+1, 2.206e-3
1.870e+1, 2.207e-3
1.880e+1, 2.206e-3
1.890e+1, 2.205e-3
1.900e+1, 2.204e-3
1.910e+1, 2.205e-3
1.920e+1, 2.209e-3
1.930e+1, 2.209e-3
1.940e+1, 2.207e-3
1.950e+1, 2.207e-3
1.960e+1, 2.206e-3
1.970e+1, 2.203e-3
1.980e+1, 2.201e-3
1.990e+1, 2.202e-3
2.000e+1, 2.201e-3
2.010e+1, 2.199e-3
2.020e+1, 2.200e-3
2.030e+1, 2.199e-3
2.040e+1, 2.200e-3
2.050e+1, 2.201e-3
2.060e+1, 2.200e-3
2.070e+1, 2.198e-3
2.080e+1, 2.197e-3
2.090e+1, 2.198e-3
2.100e+1, 2.196e-3
2.110e+1, 2.199e-3
2.120e+1, 2.200e-3
2.130e+1, 2.200e-3
2.140e+1, 2.202e-3
2.150e+1, 2.200e-3
2.160e+1, 2.196e-3
2.170e+1, 2.198e-3
2.180e+1, 2.196e-3
2.190e+1, 2.196e-3
2.200e+1, 2.206e-3
2.210e+1, 2.205e-3
2.220e+1, 2.203e-3
2.230e+1, 2.202e-3
2.240e+1, 2.202e-3
2.250e+1, 2.200e-3
2.260e+1, 2.200e-3
2.270e+1, 2.198e-3
2.280e+1, 2.198e-3
2.290e+1, 2.197e-3
2.300e+1, 2.194e-3
2.310e+1, 2.191e-3
2.320e+1, 2.191e-3
2.330e+1, 2.190e-3
2.340e+1, 2.188e-3
2.350e+1, 2.186e-3
2.360e+1, 2.185e-3
2.370e+1, 2.185e-3
2.380e+1, 2.184e-3
2.390e+1, 2.183e-3
2.400e+1, 2.181e-3
2.410e+1, 2.179e-3
2.420e+1, 2.176e-3
2.430e+1, 2.177e-3
2.440e+1, 2.172e-3
2.450e+1, 2.164e-3
2.460e+1, 2.156e-3
2.470e+1, 2.160e-3
2.480e+1, 2.161e-3
2.490e+1, 2.156e-3
2.500e+1, 2.148e-3
2.510e+1, 2.146e-3
2.520e+1, 2.142e-3
2.530e+1, 2.139e-3
2.540e+1, 2.138e-3
2.550e+1, 2.145e-3
2.560e+1, 2.178e-3
2.570e+1, 2.184e-3
2.580e+1, 2.187e-3
2.590e+1, 2.189e-3
2.600e+1, 2.190e-3
2.610e+1, 2.192e-3
2.620e+1, 2.192e-3
2.630e+1, 2.194e-3
2.640e+1, 2.194e-3
2.650e+1, 2.195e-3
2.660e+1, 2.188e-3
2.670e+1, 2.201e-3
2.680e+1, 2.204e-3
2.690e+1, 2.208e-3
2.700e+1, 2.209e-3
2.710e+1, 2.208e-3
2.720e+1, 2.206e-3
2.730e+1, 2.203e-3
2.740e+1, 2.199e-3
2.750e+1, 2.196e-3
2.760e+1, 2.185e-3
2.770e+1, 2.182e-3
2.780e+1, 2.183e-3
2.790e+1, 2.174e-3
2.800e+1, 2.174e-3
2.810e+1, 2.172e-3
2.820e+1, 2.171e-3
2.830e+1, 2.169e-3
2.840e+1, 2.166e-3
2.850e+1, 2.168e-3
2.860e+1, 2.165e-3
2.870e+1, 2.163e-3
2.880e+1, 2.160e-3
2.890e+1, 2.158e-3
2.900e+1, 2.154e-3
2.910e+1, 2.152e-3
2.920e+1, 2.147e-3
2.930e+1, 2.142e-3
2.940e+1, 2.140e-3
2.950e+1, 2.136e-3
2.960e+1, 2.130e-3
2.970e+1, 2.129e-3
2.980e+1, 2.121e-3
2.990e+1, 2.140e-3
3.000e+1, 2.153e-3
