Aug. 26, 2024   11:08:34
2.560e+1, 2.299e-3
2.570e+1, 2.305e-3
2.580e+1, 2.310e-3
2.590e+1, 2.310e-3
2.600e+1, 2.309e-3
2.610e+1, 2.308e-3
2.620e+1, 2.310e-3
2.630e+1, 2.310e-3
2.640e+1, 2.310e-3
2.650e+1, 2.308e-3
2.660e+1, 2.307e-3
2.670e+1, 2.314e-3
2.680e+1, 2.322e-3
2.690e+1, 2.326e-3
2.700e+1, 2.327e-3
2.710e+1, 2.328e-3
2.720e+1, 2.331e-3
2.730e+1, 2.337e-3
2.740e+1, 2.344e-3
2.750e+1, 2.347e-3
2.760e+1, 2.345e-3
2.770e+1, 2.340e-3
2.780e+1, 2.338e-3
2.790e+1, 2.342e-3
2.800e+1, 2.345e-3
2.810e+1, 2.352e-3
2.820e+1, 2.361e-3
2.830e+1, 2.368e-3
2.840e+1, 2.365e-3
2.850e+1, 2.355e-3
2.860e+1, 2.347e-3
2.870e+1, 2.341e-3
2.880e+1, 2.332e-3
2.890e+1, 2.325e-3
2.900e+1, 2.326e-3
2.910e+1, 2.332e-3
2.920e+1, 2.338e-3
2.930e+1, 2.342e-3
2.940e+1, 2.346e-3
2.950e+1, 2.356e-3
2.960e+1, 2.366e-3
2.970e+1, 2.369e-3
2.980e+1, 2.368e-3
2.990e+1, 2.364e-3
3.000e+1, 2.361e-3
3.010e+1, 2.358e-3
3.020e+1, 2.347e-3
3.030e+1, 2.341e-3
3.040e+1, 2.332e-3
3.050e+1, 2.322e-3
3.060e+1, 2.324e-3
3.070e+1, 2.323e-3
3.080e+1, 2.319e-3
3.090e+1, 2.317e-3
3.100e+1, 2.317e-3
3.110e+1, 2.326e-3
3.120e+1, 2.331e-3
3.130e+1, 2.334e-3
3.140e+1, 2.335e-3
3.150e+1, 2.334e-3
3.160e+1, 2.334e-3
3.170e+1, 2.336e-3
3.180e+1, 2.335e-3
3.190e+1, 2.333e-3
3.200e+1, 2.332e-3
3.210e+1, 2.327e-3
3.220e+1, 2.321e-3
3.230e+1, 2.317e-3
3.240e+1, 2.315e-3
3.250e+1, 2.310e-3
3.260e+1, 2.314e-3
3.270e+1, 2.319e-3
3.280e+1, 2.325e-3
3.290e+1, 2.332e-3
3.300e+1, 2.336e-3
3.310e+1, 2.334e-3
3.320e+1, 2.336e-3
3.330e+1, 2.335e-3
3.340e+1, 2.331e-3
3.350e+1, 2.328e-3
3.360e+1, 2.321e-3
3.370e+1, 2.315e-3
3.380e+1, 2.314e-3
3.390e+1, 2.308e-3
3.400e+1, 2.307e-3
3.410e+1, 2.313e-3
3.420e+1, 2.318e-3
3.430e+1, 2.318e-3
3.440e+1, 2.321e-3
3.450e+1, 2.325e-3
3.460e+1, 2.328e-3
3.470e+1, 2.330e-3
3.480e+1, 2.331e-3
3.490e+1, 2.333e-3
3.500e+1, 2.340e-3
3.510e+1, 2.338e-3
3.520e+1, 2.337e-3
3.530e+1, 2.349e-3
3.540e+1, 2.354e-3
3.550e+1, 2.350e-3
3.560e+1, 2.352e-3
3.570e+1, 2.352e-3
3.580e+1, 2.346e-3
3.590e+1, 2.345e-3
3.600e+1, 2.349e-3
3.610e+1, 2.355e-3
3.620e+1, 2.360e-3
3.630e+1, 2.372e-3
3.640e+1, 2.383e-3
3.650e+1, 2.388e-3
3.660e+1, 2.386e-3
3.670e+1, 2.382e-3
3.680e+1, 2.384e-3
3.690e+1, 2.384e-3
3.700e+1, 2.384e-3
3.710e+1, 2.386e-3
3.720e+1, 2.386e-3
3.730e+1, 2.385e-3
3.740e+1, 2.389e-3
3.750e+1, 2.402e-3
3.760e+1, 2.403e-3
3.770e+1, 2.401e-3
3.780e+1, 2.401e-3
3.790e+1, 2.397e-3
3.800e+1, 2.392e-3
3.810e+1, 2.395e-3
3.820e+1, 2.393e-3
3.830e+1, 2.389e-3
3.840e+1, 2.384e-3
3.850e+1, 2.381e-3
3.860e+1, 2.378e-3
3.870e+1, 2.378e-3
3.880e+1, 2.380e-3
3.890e+1, 2.377e-3
3.900e+1, 2.375e-3
3.910e+1, 2.372e-3
3.920e+1, 2.369e-3
3.930e+1, 2.367e-3
3.940e+1, 2.361e-3
3.950e+1, 2.365e-3
3.960e+1, 2.359e-3
3.970e+1, 2.352e-3
3.980e+1, 2.349e-3
3.990e+1, 2.346e-3
4.000e+1, 2.343e-3
4.010e+1, 2.345e-3
4.020e+1, 2.346e-3
4.030e+1, 2.347e-3
4.040e+1, 2.348e-3
4.050e+1, 2.352e-3
4.060e+1, 2.349e-3
4.070e+1, 2.347e-3
4.080e+1, 2.349e-3
4.090e+1, 2.346e-3
4.100e+1, 2.350e-3
4.110e+1, 2.348e-3
4.120e+1, 2.342e-3
4.130e+1, 2.339e-3
4.140e+1, 2.339e-3
4.150e+1, 2.337e-3
4.160e+1, 2.344e-3
4.170e+1, 2.354e-3
4.180e+1, 2.357e-3
4.190e+1, 2.358e-3
4.200e+1, 2.361e-3
4.210e+1, 2.367e-3
4.220e+1, 2.374e-3
4.230e+1, 2.375e-3
4.240e+1, 2.372e-3
4.250e+1, 2.375e-3
4.260e+1, 2.385e-3
4.270e+1, 2.393e-3
4.280e+1, 2.404e-3
4.290e+1, 2.410e-3
4.300e+1, 2.406e-3
4.310e+1, 2.401e-3
4.320e+1, 2.403e-3
4.330e+1, 2.414e-3
4.340e+1, 2.425e-3
4.350e+1, 2.429e-3
4.360e+1, 2.426e-3
4.370e+1, 2.423e-3
4.380e+1, 2.420e-3
4.390e+1, 2.420e-3
4.400e+1, 2.423e-3
4.410e+1, 2.427e-3
4.420e+1, 2.431e-3
4.430e+1, 2.434e-3
4.440e+1, 2.438e-3
4.450e+1, 2.446e-3
4.460e+1, 2.452e-3
4.470e+1, 2.453e-3
4.480e+1, 2.456e-3
4.490e+1, 2.457e-3
4.500e+1, 2.449e-3
4.510e+1, 2.444e-3
4.520e+1, 2.441e-3
4.530e+1, 2.439e-3
4.540e+1, 2.436e-3
4.550e+1, 2.436e-3
4.560e+1, 2.432e-3
4.570e+1, 2.434e-3
4.580e+1, 2.435e-3
4.590e+1, 2.442e-3
4.600e+1, 2.454e-3
4.610e+1, 2.460e-3
4.620e+1, 2.457e-3
4.630e+1, 2.458e-3
4.640e+1, 2.459e-3
4.650e+1, 2.453e-3
4.660e+1, 2.454e-3
4.670e+1, 2.453e-3
4.680e+1, 2.449e-3
4.690e+1, 2.453e-3
4.700e+1, 2.456e-3
4.710e+1, 2.458e-3
4.720e+1, 2.461e-3
4.730e+1, 2.463e-3
4.740e+1, 2.463e-3
4.750e+1, 2.461e-3
4.760e+1, 2.462e-3
4.770e+1, 2.461e-3
4.780e+1, 2.464e-3
4.790e+1, 2.466e-3
4.800e+1, 2.465e-3
4.810e+1, 2.465e-3
4.820e+1, 2.461e-3
4.830e+1, 2.456e-3
4.840e+1, 2.455e-3
4.850e+1, 2.462e-3
4.860e+1, 2.468e-3
4.870e+1, 2.480e-3
4.880e+1, 2.496e-3
4.890e+1, 2.499e-3
4.900e+1, 2.492e-3
4.910e+1, 2.489e-3
4.920e+1, 2.479e-3
4.930e+1, 2.469e-3
4.940e+1, 2.464e-3
4.950e+1, 2.461e-3
4.960e+1, 2.460e-3
4.970e+1, 2.461e-3
4.980e+1, 2.461e-3
4.990e+1, 2.463e-3
5.000e+1, 2.468e-3
5.010e+1, 2.474e-3
5.020e+1, 2.479e-3
5.030e+1, 2.479e-3
5.040e+1, 2.476e-3
5.050e+1, 2.481e-3
5.060e+1, 2.480e-3
5.070e+1, 2.475e-3
5.080e+1, 2.471e-3
5.090e+1, 2.467e-3
5.100e+1, 2.463e-3
5.110e+1, 2.464e-3
5.120e+1, 2.461e-3
5.130e+1, 2.456e-3
5.140e+1, 2.454e-3
5.150e+1, 2.456e-3
5.160e+1, 2.451e-3
5.170e+1, 2.452e-3
5.180e+1, 2.452e-3
5.190e+1, 2.451e-3
5.200e+1, 2.452e-3
5.210e+1, 2.455e-3
5.220e+1, 2.455e-3
5.230e+1, 2.460e-3
5.240e+1, 2.458e-3
5.250e+1, 2.446e-3
5.260e+1, 2.439e-3
5.270e+1, 2.435e-3
5.280e+1, 2.426e-3
5.290e+1, 2.424e-3
5.300e+1, 2.425e-3
5.310e+1, 2.424e-3
5.320e+1, 2.428e-3
5.330e+1, 2.433e-3
5.340e+1, 2.438e-3
5.350e+1, 2.435e-3
5.360e+1, 2.437e-3
5.370e+1, 2.440e-3
5.380e+1, 2.447e-3
5.390e+1, 2.456e-3
5.400e+1, 2.457e-3
5.410e+1, 2.456e-3
5.420e+1, 2.455e-3
5.430e+1, 2.454e-3
5.440e+1, 2.463e-3
5.450e+1, 2.470e-3
5.460e+1, 2.467e-3
5.470e+1, 2.464e-3
5.480e+1, 2.464e-3
5.490e+1, 2.465e-3
5.500e+1, 2.468e-3
5.510e+1, 2.468e-3
5.520e+1, 2.472e-3
5.530e+1, 2.485e-3
5.540e+1, 2.493e-3
5.550e+1, 2.492e-3
5.560e+1, 2.491e-3
5.570e+1, 2.487e-3
5.580e+1, 2.487e-3
5.590e+1, 2.492e-3
5.600e+1, 2.505e-3
5.610e+1, 2.508e-3
5.620e+1, 2.505e-3
5.630e+1, 2.501e-3
5.640e+1, 2.498e-3
5.650e+1, 2.501e-3
5.660e+1, 2.505e-3
5.670e+1, 2.507e-3
5.680e+1, 2.518e-3
5.690e+1, 2.547e-3
5.700e+1, 2.547e-3
5.710e+1, 2.541e-3
5.720e+1, 2.542e-3
5.730e+1, 2.538e-3
5.740e+1, 2.535e-3
5.750e+1, 2.537e-3
5.760e+1, 2.537e-3
5.770e+1, 2.536e-3
5.780e+1, 2.535e-3
5.790e+1, 2.530e-3
5.800e+1, 2.526e-3
5.810e+1, 2.521e-3
5.820e+1, 2.516e-3
5.830e+1, 2.517e-3
5.840e+1, 2.515e-3
5.850e+1, 2.516e-3
5.860e+1, 2.524e-3
5.870e+1, 2.530e-3
5.880e+1, 2.534e-3
5.890e+1, 2.537e-3
5.900e+1, 2.537e-3
5.910e+1, 2.544e-3
5.920e+1, 2.550e-3
5.930e+1, 2.552e-3
5.940e+1, 2.549e-3
5.950e+1, 2.547e-3
5.960e+1, 2.545e-3
5.970e+1, 2.543e-3
5.980e+1, 2.537e-3
5.990e+1, 2.528e-3
6.000e+1, 2.524e-3
6.010e+1, 2.529e-3
6.020e+1, 2.533e-3
6.030e+1, 2.533e-3
6.040e+1, 2.537e-3
6.050e+1, 2.543e-3
6.060e+1, 2.552e-3
6.070e+1, 2.559e-3
6.080e+1, 2.561e-3
6.090e+1, 2.561e-3
6.100e+1, 2.560e-3
6.110e+1, 2.560e-3
6.120e+1, 2.563e-3
6.130e+1, 2.569e-3
6.140e+1, 2.577e-3
6.150e+1, 2.579e-3
6.160e+1, 2.578e-3
6.170e+1, 2.582e-3
6.180e+1, 2.577e-3
6.190e+1, 2.569e-3
6.200e+1, 2.560e-3
6.210e+1, 2.551e-3
6.220e+1, 2.545e-3
6.230e+1, 2.543e-3
6.240e+1, 2.548e-3
6.250e+1, 2.553e-3
6.260e+1, 2.554e-3
6.270e+1, 2.551e-3
6.280e+1, 2.549e-3
6.290e+1, 2.543e-3
6.300e+1, 2.538e-3
6.310e+1, 2.538e-3
6.320e+1, 2.543e-3
6.330e+1, 2.546e-3
6.340e+1, 2.542e-3
6.350e+1, 2.535e-3
6.360e+1, 2.533e-3
6.370e+1, 2.526e-3
6.380e+1, 2.523e-3
6.390e+1, 2.523e-3
6.400e+1, 2.523e-3
6.410e+1, 2.522e-3
6.420e+1, 2.520e-3
6.430e+1, 2.522e-3
6.440e+1, 2.518e-3
6.450e+1, 2.515e-3
6.460e+1, 2.517e-3
6.470e+1, 2.520e-3
6.480e+1, 2.521e-3
6.490e+1, 2.529e-3
6.500e+1, 2.528e-3
6.510e+1, 2.522e-3
6.520e+1, 2.516e-3
6.530e+1, 2.512e-3
6.540e+1, 2.506e-3
6.550e+1, 2.499e-3
6.560e+1, 2.500e-3
6.570e+1, 2.504e-3
6.580e+1, 2.507e-3
6.590e+1, 2.506e-3
6.600e+1, 2.504e-3
6.610e+1, 2.504e-3
6.620e+1, 2.504e-3
6.630e+1, 2.505e-3
6.640e+1, 2.511e-3
6.650e+1, 2.517e-3
6.660e+1, 2.524e-3
6.670e+1, 2.528e-3
6.680e+1, 2.530e-3
6.690e+1, 2.536e-3
6.700e+1, 2.548e-3
6.710e+1, 2.557e-3
6.720e+1, 2.564e-3
6.730e+1, 2.565e-3
6.740e+1, 2.557e-3
6.750e+1, 2.552e-3
6.760e+1, 2.553e-3
6.770e+1, 2.551e-3
6.780e+1, 2.548e-3
6.790e+1, 2.538e-3
6.800e+1, 2.528e-3
6.810e+1, 2.527e-3
6.820e+1, 2.523e-3
6.830e+1, 2.523e-3
6.840e+1, 2.528e-3
6.850e+1, 2.528e-3
6.860e+1, 2.532e-3
6.870e+1, 2.537e-3
6.880e+1, 2.541e-3
6.890e+1, 2.538e-3
6.900e+1, 2.527e-3
6.910e+1, 2.517e-3
6.920e+1, 2.514e-3
6.930e+1, 2.514e-3
6.940e+1, 2.515e-3
6.950e+1, 2.517e-3
6.960e+1, 2.523e-3
6.970e+1, 2.537e-3
6.980e+1, 2.548e-3
6.990e+1, 2.560e-3
7.000e+1, 2.569e-3
7.010e+1, 2.569e-3
7.020e+1, 2.566e-3
7.030e+1, 2.560e-3
7.040e+1, 2.555e-3
7.050e+1, 2.556e-3
7.060e+1, 2.556e-3
7.070e+1, 2.556e-3
7.080e+1, 2.554e-3
7.090e+1, 2.552e-3
7.100e+1, 2.550e-3
7.110e+1, 2.548e-3
7.120e+1, 2.551e-3
7.130e+1, 2.555e-3
7.140e+1, 2.556e-3
7.150e+1, 2.556e-3
7.160e+1, 2.550e-3
7.170e+1, 2.543e-3
7.180e+1, 2.541e-3
7.190e+1, 2.540e-3
7.200e+1, 2.539e-3
7.210e+1, 2.541e-3
7.220e+1, 2.542e-3
7.230e+1, 2.549e-3
7.240e+1, 2.552e-3
7.250e+1, 2.553e-3
7.260e+1, 2.553e-3
7.270e+1, 2.555e-3
7.280e+1, 2.549e-3
7.290e+1, 2.543e-3
7.300e+1, 2.548e-3
7.310e+1, 2.549e-3
7.320e+1, 2.548e-3
7.330e+1, 2.544e-3
7.340e+1, 2.545e-3
7.350e+1, 2.546e-3
7.360e+1, 2.547e-3
7.370e+1, 2.543e-3
7.380e+1, 2.542e-3
7.390e+1, 2.538e-3
7.400e+1, 2.538e-3
7.410e+1, 2.541e-3
7.420e+1, 2.542e-3
7.430e+1, 2.539e-3
7.440e+1, 2.533e-3
7.450e+1, 2.533e-3
7.460e+1, 2.532e-3
7.470e+1, 2.532e-3
7.480e+1, 2.535e-3
7.490e+1, 2.535e-3
7.500e+1, 2.535e-3
7.510e+1, 2.533e-3
7.520e+1, 2.535e-3
7.530e+1, 2.542e-3
7.540e+1, 2.549e-3
7.550e+1, 2.550e-3
7.560e+1, 2.554e-3
7.570e+1, 2.557e-3
7.580e+1, 2.554e-3
7.590e+1, 2.556e-3
7.600e+1, 2.562e-3
7.610e+1, 2.567e-3
7.620e+1, 2.579e-3
7.630e+1, 2.588e-3
7.640e+1, 2.589e-3
7.650e+1, 2.601e-3
7.660e+1, 2.613e-3
7.670e+1, 2.622e-3
7.680e+1, 2.635e-3
7.690e+1, 2.641e-3
7.700e+1, 2.649e-3
7.710e+1, 2.645e-3
7.720e+1, 2.646e-3
7.730e+1, 2.642e-3
7.740e+1, 2.646e-3
7.750e+1, 2.675e-3
7.760e+1, 2.688e-3
7.770e+1, 2.691e-3
7.780e+1, 2.693e-3
7.790e+1, 2.692e-3
7.800e+1, 2.692e-3
7.810e+1, 2.687e-3
7.820e+1, 2.676e-3
7.830e+1, 2.671e-3
7.840e+1, 2.673e-3
7.850e+1, 2.670e-3
7.860e+1, 2.664e-3
7.870e+1, 2.662e-3
7.880e+1, 2.661e-3
7.890e+1, 2.659e-3
7.900e+1, 2.658e-3
7.910e+1, 2.657e-3
7.920e+1, 2.658e-3
7.930e+1, 2.658e-3
7.940e+1, 2.662e-3
7.950e+1, 2.671e-3
7.960e+1, 2.677e-3
7.970e+1, 2.677e-3
7.980e+1, 2.673e-3
7.990e+1, 2.663e-3
8.000e+1, 2.652e-3
8.010e+1, 2.644e-3
8.020e+1, 2.641e-3
8.030e+1, 2.643e-3
8.040e+1, 2.655e-3
8.050e+1, 2.664e-3
8.060e+1, 2.660e-3
8.070e+1, 2.653e-3
8.080e+1, 2.652e-3
8.090e+1, 2.659e-3
8.100e+1, 2.660e-3
8.110e+1, 2.661e-3
8.120e+1, 2.663e-3
8.130e+1, 2.669e-3
8.140e+1, 2.670e-3
8.150e+1, 2.668e-3
8.160e+1, 2.668e-3
8.170e+1, 2.672e-3
8.180e+1, 2.668e-3
8.190e+1, 2.665e-3
8.200e+1, 2.661e-3
8.210e+1, 2.652e-3
8.220e+1, 2.649e-3
8.230e+1, 2.652e-3
8.240e+1, 2.654e-3
8.250e+1, 2.656e-3
8.260e+1, 2.659e-3
8.270e+1, 2.662e-3
8.280e+1, 2.663e-3
8.290e+1, 2.658e-3
8.300e+1, 2.655e-3
8.310e+1, 2.657e-3
8.320e+1, 2.674e-3
8.330e+1, 2.685e-3
8.340e+1, 2.693e-3
8.350e+1, 2.696e-3
8.360e+1, 2.701e-3
8.370e+1, 2.709e-3
8.380e+1, 2.711e-3
8.390e+1, 2.706e-3
8.400e+1, 2.699e-3
8.410e+1, 2.698e-3
8.420e+1, 2.700e-3
8.430e+1, 2.695e-3
8.440e+1, 2.689e-3
8.450e+1, 2.686e-3
8.460e+1, 2.687e-3
8.470e+1, 2.692e-3
8.480e+1, 2.694e-3
8.490e+1, 2.701e-3
8.500e+1, 2.707e-3
8.510e+1, 2.708e-3
8.520e+1, 2.705e-3
8.530e+1, 2.711e-3
8.540e+1, 2.715e-3
8.550e+1, 2.713e-3
8.560e+1, 2.712e-3
8.570e+1, 2.712e-3
8.580e+1, 2.714e-3
8.590e+1, 2.717e-3
8.600e+1, 2.716e-3
8.610e+1, 2.714e-3
8.620e+1, 2.718e-3
8.630e+1, 2.730e-3
8.640e+1, 2.733e-3
8.650e+1, 2.730e-3
8.660e+1, 2.723e-3
8.670e+1, 2.722e-3
8.680e+1, 2.721e-3
8.690e+1, 2.718e-3
8.700e+1, 2.721e-3
8.710e+1, 2.725e-3
8.720e+1, 2.734e-3
8.730e+1, 2.738e-3
8.740e+1, 2.738e-3
8.750e+1, 2.738e-3
8.760e+1, 2.738e-3
8.770e+1, 2.736e-3
8.780e+1, 2.735e-3
8.790e+1, 2.736e-3
8.800e+1, 2.743e-3
8.810e+1, 2.748e-3
8.820e+1, 2.746e-3
8.830e+1, 2.736e-3
8.840e+1, 2.727e-3
8.850e+1, 2.721e-3
8.860e+1, 2.720e-3
8.870e+1, 2.721e-3
8.880e+1, 2.720e-3
8.890e+1, 2.719e-3
8.900e+1, 2.717e-3
8.910e+1, 2.714e-3
8.920e+1, 2.713e-3
8.930e+1, 2.718e-3
8.940e+1, 2.723e-3
8.950e+1, 2.729e-3
8.960e+1, 2.738e-3
8.970e+1, 2.739e-3
8.980e+1, 2.734e-3
8.990e+1, 2.725e-3
9.000e+1, 2.717e-3
